"Date/Time (PST)","Barometric Pressure  (mb) ","Battery Voltage  (v) ","Precipitation  ("") ","Relative Humidity  (%) ","Total Snow Depth  ("") ","24 Hour Snow  ("") ","Solar Radiation  (W/m2) ","Temperature  (deg F) "
"2016-07-12 00:00:00",1015.89,12.82,0,92.7,0,0,-0.36,48.43
"2016-07-11 23:00:00",1016.079,12.85,0,90.9,0,0,-0.361,49.54
"2016-07-11 22:00:00",1016.206,12.87,0,89.4,0,0,-0.361,50.16
"2016-07-11 21:00:00",1016.458,12.89,0,88.3,0,0,-0.367,50.96
"2016-07-11 20:00:00",1016.773,12.91,0,86.6,0,0,0.402,51.94
"2016-07-11 19:00:00",1016.706,12.95,0,83.5,0,0,4.786,52.37
"2016-07-11 18:00:00",1016.825,13.03,0,76.71,0,0,6.073,54.78
"2016-07-11 17:00:00",1016.691,13.18,0,69,0,0,6.894,56.25
"2016-07-11 16:00:00",1016.922,13.6,0,66.97,0,0,7.267,57.23
"2016-07-11 15:00:00",1017.315,13.62,0,60.23,0,0,7.525,59.46
"2016-07-11 14:00:00",1017.922,13.4,0,67.72,0,0,7.505,57.72
"2016-07-11 13:00:00",1018.626,13.34,0,64.47,0,0,7.445,58.28
"2016-07-11 12:00:00",1018.947,13.24,0,71.32,0,0,7.27,55.14
"2016-07-11 11:00:00",1019.073,13.33,0,74.47,0,0,6.961,53.91
"2016-07-11 10:00:00",1019.46,13.1,0,77.9,0,0,6.36,52.18
"2016-07-11 09:00:00",1019.478,13,0,81.4,0,0,5.253,50.89
"2016-07-11 08:00:00",1019.735,12.84,0,87.9,0,0,5.003,49.48
"2016-07-11 07:00:00",1019.924,12.74,0,92.4,0,0,4.488,46.95
"2016-07-11 06:00:00",1019.609,12.71,0,94.4,0,0,3.857,46.15
"2016-07-11 05:00:00",1019.357,12.72,0,95.3,0,0,3.906,46.95
"2016-07-11 04:00:00",1019.105,12.7,0,96.5,0,0,2.272,47.87
"2016-07-11 03:00:00",1018.916,12.7,0,96.6,0,0,-0.047,48.43
"2016-07-11 02:00:00",1018.726,12.71,0.01,96.8,0,0,-0.087,48.98
"2016-07-11 01:00:00",1018.726,12.71,0,96.8,0,0,-0.044,49.23
"2016-07-11 00:00:00",1018.853,12.71,0,96.6,0,0,-0.008,49.23
"2016-07-10 23:00:00",1018.85,12.71,0.04,96.2,0,0,-0.105,49.66
"2016-07-10 22:00:00",1018.979,12.72,0.03,95.2,0,0,-0.377,49.97
"2016-07-10 21:00:00",1018.978,12.74,0,94.3,0,0,-0.37,49.42
"2016-07-10 20:00:00",1018.916,12.78,0,92,0,0,0.612,49.72
"2016-07-10 19:00:00",1018.597,12.84,0,88.9,0,0,4.364,50.96
"2016-07-10 18:00:00",1018.46,12.93,0,84.2,0,0,6.268,52.43
"2016-07-10 17:00:00",1018.213,13,0,75.1,0,0,6.87,53.48
"2016-07-10 16:00:00",1017.969,13.03,0,75.58,0,0,7.115,53.61
"2016-07-10 15:00:00",1018.017,13.09,0,77.18,0,0,7.047,52.43
"2016-07-10 14:00:00",1017.957,13.14,0,72.15,0,0,7.091,52.99
"2016-07-10 13:00:00",1017.43,13.39,0,73.55,0,0,7.095,52.86
"2016-07-10 12:00:00",1017.457,13.22,0.01,79.58,0,0,6.721,51.82
"2016-07-10 11:00:00",1017.45,13.04,0.02,92.8,0,0,7.193,50.89
"2016-07-10 10:00:00",1017.065,13.04,0,87.4,0,0,7.564,51.81
"2016-07-10 09:00:00",1016.824,12.89,0,88.5,0,0,7.431,51.26
"2016-07-10 08:00:00",1016.699,12.88,0.02,88.2,0,0,7.486,50.77
"2016-07-10 07:00:00",1016.583,12.81,0,88.5,0,0,7.129,50.28
"2016-07-10 06:00:00",1016.458,12.74,0,92.3,0,0,6.288,49.29
"2016-07-10 05:00:00",1016.206,12.72,0,94.1,0,0,5.442,48.18
"2016-07-10 04:00:00",1016.206,12.71,0,95.2,0,0,2.971,48.06
"2016-07-10 03:00:00",1016.206,12.72,0,95.2,0,0,-0.251,47.75
"2016-07-10 02:00:00",1015.953,12.72,0,95,0,0,-0.355,47.5
"2016-07-10 01:00:00",1016.206,12.73,0,94.2,0,0,-0.362,47.26
"2016-07-10 00:00:00",1016.395,12.75,0,93.9,0,0,-0.363,47.5
"2016-07-09 23:00:00",1016.458,12.77,0,93,0,0,-0.361,49.35
"2016-07-09 22:00:00",1016.962,12.81,0,94.2,0,0,-0.353,49.23
"2016-07-09 21:00:00",1017.088,12.85,0,93.1,0,0,-0.359,48.61
"2016-07-09 20:00:00",1016.962,12.88,0,91.7,0,0,0.586,49.6
"2016-07-09 19:00:00",1016.836,12.93,0,89.8,0,0,4.905,51.82
"2016-07-09 18:00:00",1016.707,13.03,0,79.72,0,0,6.619,54.1
"2016-07-09 17:00:00",1016.644,13.13,0,78.83,0,0,6.995,54.78
"2016-07-09 16:00:00",1016.696,13.23,0,75.33,0,0,7.422,56.26
"2016-07-09 15:00:00",1016.952,13.22,0,80.7,0,0,7.372,54.47
"2016-07-09 14:00:00",1016.814,13.43,0,77.35,0,0,7.599,56.25
"2016-07-09 13:00:00",1016.945,13.36,0,70.64,0,0,7.551,57.36
"2016-07-09 12:00:00",1017.079,13.22,0,79.31,0,0,7.382,53.98
"2016-07-09 11:00:00",1017.083,13.14,0,80.9,0,0,7.043,52.37
"2016-07-09 10:00:00",1016.677,13.1,0,82.2,0,0,6.701,52.55
"2016-07-09 09:00:00",1016.544,13.03,0,83.5,0,0,6.053,52.98
"2016-07-09 08:00:00",1016.331,12.86,0,92.5,0,0,5.1,52.68
"2016-07-09 07:00:00",1016.457,12.82,0,94,0,0,4.592,49.42
"2016-07-09 06:00:00",1015.953,12.78,0,95.7,0,0,4.679,50.83
"2016-07-09 05:00:00",1015.575,12.74,0,96.5,0,0,3.875,47.44
"2016-07-09 04:00:00",1015.323,12.73,0,97,0,0,2.428,46.64
"2016-07-09 03:00:00",1014.819,12.74,0,96.7,0,0,0.173,47.69
"2016-07-09 02:00:00",1014.567,12.76,0.03,96.3,0,0,0.059,48.37
"2016-07-09 01:00:00",1014.693,12.79,0.2,96.3,0,0,-0.184,48.68
"2016-07-09 00:00:00",1014.693,12.81,0.21,94.8,0,0,-0.144,49.11
"2016-07-08 23:00:00",1013.432,12.84,0,95.6,0,0,0.04,49.23
"2016-07-08 22:00:00",1013.054,12.87,0,93.1,0,0,0.029,52.07
"2016-07-08 21:00:00",1013.558,12.89,0,94.2,0,0,0.029,52.25
"2016-07-08 20:00:00",1013.558,12.91,0,92.5,0,0,-0.083,51.94
"2016-07-08 19:00:00",1013.432,12.96,0,91.9,0,0,5.492,52.84
"2016-07-08 18:00:00",1014.065,13.08,0,89,0,0,6.575,54.93
"2016-07-08 17:00:00",1014.172,13.3,0,83.4,0,0,7.311,57.46
"2016-07-08 16:00:00",1014.18,13.34,0,74.87,0,0,7.488,59.62
"2016-07-08 15:00:00",1014.438,13.23,0,81.8,0,0,7.968,57.71
"2016-07-08 14:00:00",1014.429,13.3,0,79.36,0,0,7.952,58.51
"2016-07-08 13:00:00",1014.672,13.48,0,70.38,0,0,8.18,59.74
"2016-07-08 12:00:00",1014.798,13.39,0,83,0,0,8.21,57.76
"2016-07-08 11:00:00",1014.67,13.17,0,90.8,0,0,8.23,54.87
"2016-07-08 10:00:00",1014.687,12.97,0.03,91.8,0,0,8.21,55.61
"2016-07-08 09:00:00",1014.423,12.87,0,92.7,0,0,7.869,54.93
"2016-07-08 08:00:00",1014.179,12.84,0,94.3,0,0,7.646,54.75
"2016-07-08 07:00:00",1014.059,12.78,0.01,96.3,0,0,7.267,53.58
"2016-07-08 06:00:00",1013.937,12.77,0,96.5,0,0,7.022,52.28
"2016-07-08 05:00:00",1013.685,12.75,0,96.8,0,0,6.237,51.79
"2016-07-08 04:00:00",1013.558,12.75,0.01,96.9,0,0,2.951,51.67
"2016-07-08 03:00:00",1013.18,12.75,0.01,96.7,0,0,0.037,51.91
"2016-07-08 02:00:00",1013.179,12.75,0.01,96.8,0,0,-0.024,51.85
"2016-07-08 01:00:00",1013.18,12.75,0.01,96.7,0,0,-0.024,51.73
"2016-07-08 00:00:00",1013.243,12.76,0,96.8,0,0,-0.024,51.67
"2016-07-07 23:00:00",1013.685,12.77,0.01,96.9,0,0,-0.023,51.85
"2016-07-07 22:00:00",1013.685,12.78,0,96.5,0,0,-0.024,51.97
"2016-07-07 21:00:00",1013.937,12.79,0,96.3,0,0,-0.023,52.1
"2016-07-07 20:00:00",1014.438,12.81,0.02,96.3,0,0,0.603,52.22
"2016-07-07 19:00:00",1014.315,12.85,0.04,96.4,0,0,4.313,52.96
"2016-07-07 18:00:00",1014.693,12.9,0.05,95.8,0,0,5.764,53.45
"2016-07-07 17:00:00",1014.693,12.96,0.01,92.3,0,0,6.572,54.32
"2016-07-07 16:00:00",1014.694,13.04,0,88.8,0,0,7.196,55.86
"2016-07-07 15:00:00",1014.687,13.25,0,76.69,0,0,7.891,58.94
"2016-07-07 14:00:00",1014.676,13.45,0,69.84,0,0,8.09,60.35
"2016-07-07 13:00:00",1014.918,13.36,0.01,71.2,0,0,8.34,61.65
"2016-07-07 12:00:00",1015.56,13.01,0.01,85.7,0,0,7.813,54.81
"2016-07-07 11:00:00",1015.696,13.02,0,79.5,0,0,8.04,55.55
"2016-07-07 10:00:00",1015.953,12.96,0,92.1,0,0,7.832,51.85
"2016-07-07 09:00:00",1015.7,12.96,0,92.9,0,0,7.928,51.36
"2016-07-07 08:00:00",1015.317,12.91,0.03,92.5,0,0,7.818,51.23
"2016-07-07 07:00:00",1015.383,12.87,0,83.4,0,0,7.279,52.59
"2016-07-07 06:00:00",1015.197,12.88,0,79.71,0,0,7.263,52.65
"2016-07-07 05:00:00",1015.197,12.87,0,83.7,0,0,6.998,51.17
"2016-07-07 04:00:00",1015.197,12.85,0,85.6,0,0,3.816,48.77
"2016-07-07 03:00:00",1015.323,12.87,0,88,0,0,0.066,48.03
"2016-07-07 02:00:00",1015.449,12.88,0,88.6,0,0,-0.023,47.78
"2016-07-07 01:00:00",1015.701,12.89,0,88.4,0,0,-0.024,47.41
"2016-07-07 00:00:00",1016.08,12.9,0,89.5,0,0,-0.025,47.29
"2016-07-06 23:00:00",1016.463,12.92,0,90.4,0,0,-0.025,46.98
"2016-07-06 22:00:00",1016.71,12.93,0,89.8,0,0,-0.025,47.35
"2016-07-06 21:00:00",1017.215,12.95,0,88.3,0,0,-0.023,47.97
"2016-07-06 20:00:00",1017.603,12.97,0,86.6,0,0,1.126,49.27
"2016-07-06 19:00:00",1017.351,13,0,82.4,0,0,4.998,51.55
"2016-07-06 18:00:00",1017.347,13.08,0,69.09,0,0,6.073,56.66
"2016-07-06 17:00:00",1016.842,13.33,0,54.05,0,0,6.67,60.92
"2016-07-06 16:00:00",1017.09,13.59,0,47.17,0,0,7.028,64.49
"2016-07-06 15:00:00",1017.717,13.9,0,49.6,0,0,7.971,64
"2016-07-06 14:00:00",1018.094,13.73,0,51.79,0,0,8.12,62.52
"2016-07-06 13:00:00",1018.078,14.02,0,56.72,0,0,8.14,62.7
"2016-07-06 12:00:00",1018.199,13.66,0,55.25,0,0,8.26,62.32
"2016-07-06 11:00:00",1018.439,13.47,0,62.4,0,0,8.29,58.68
"2016-07-06 10:00:00",1018.388,13.32,0,63.09,0,0,8.39,59.06
"2016-07-06 09:00:00",1018.332,13.13,0,71.76,0,0,8.3,54.93
"2016-07-06 08:00:00",1018.438,12.97,0,74.15,0,0,8.19,54.49
"2016-07-06 07:00:00",1018.444,12.88,0,85.5,0,0,8.1,52.71
"2016-07-06 06:00:00",1018.411,12.81,0,88.9,0,0,7.846,53.39
"2016-07-06 05:00:00",1018.474,12.77,0,96,0,0,7.117,47.35
"2016-07-06 04:00:00",1018.348,12.74,0,96.7,0,0,4.624,47.17
"2016-07-06 03:00:00",1018.348,12.74,0,96.7,0,0,0.15,47.1
"2016-07-06 02:00:00",1018.222,12.74,0.01,96.7,0,0,-0.028,47.17
"2016-07-06 01:00:00",1018.348,12.74,0,96.5,0,0,-0.027,47.29
"2016-07-06 00:00:00",1018.474,12.74,0,96.6,0,0,-0.028,47.29
"2016-07-05 23:00:00",1018.726,12.74,0,96.5,0,0,-0.028,47.29
"2016-07-05 22:00:00",1018.726,12.75,0,96.3,0,0,-0.027,47.29
"2016-07-05 21:00:00",1018.726,12.77,0,96,0,0,-0.026,47.41
"2016-07-05 20:00:00",1018.853,12.8,0,95.8,0,0,0.951,47.23
"2016-07-05 19:00:00",1018.726,12.85,0.02,94.9,0,0,5.322,47.72
"2016-07-05 18:00:00",1018.979,12.91,0.01,90.1,0,0,6.692,48.83
"2016-07-05 17:00:00",1018.852,12.99,0,89.4,0,0,7.335,50.06
"2016-07-05 16:00:00",1018.976,13.13,0,86.5,0,0,7.553,49.38
"2016-07-05 15:00:00",1018.975,13.25,0,79.77,0,0,8.29,51.3
"2016-07-05 14:00:00",1019.478,13.21,0.01,82,0,0,8.14,51.11
"2016-07-05 13:00:00",1019.607,13.2,0,81,0,0,8.12,51.54
"2016-07-05 12:00:00",1019.466,13.23,0,72.61,0,0,8.26,54.13
"2016-07-05 11:00:00",1019.729,13.18,0,78.47,0,0,8.24,52.34
"2016-07-05 10:00:00",1019.97,13.19,0,80.5,0,0,8.34,51.48
"2016-07-05 09:00:00",1019.861,13.07,0,89.4,0,0,8.34,50.74
"2016-07-05 08:00:00",1019.735,12.92,0,92.1,0,0,8.09,47.1
"2016-07-05 07:00:00",1019.735,12.84,0,94.2,0,0,7.682,46.18
"2016-07-05 06:00:00",1019.483,12.79,0,95.4,0,0,7.222,45.75
"2016-07-05 05:00:00",1019.231,12.77,0,96,0,0,6.299,45.75
"2016-07-05 04:00:00",1018.979,12.76,0,96.1,0,0,3.926,45.62
"2016-07-05 03:00:00",1018.979,12.76,0,96.5,0,0,0.087,45.87
"2016-07-05 02:00:00",1019.105,12.76,0,96.2,0,0,-0.028,46.24
"2016-07-05 01:00:00",1019.357,12.76,0,95.9,0,0,-0.027,46.43
"2016-07-05 00:00:00",1019.735,12.77,0,95.7,0,0,-0.026,46.73
"2016-07-04 23:00:00",1019.861,12.77,0,91.9,0,0,-0.021,47.6
"2016-07-04 22:00:00",1019.987,12.77,0,96.4,0,0,-0.03,48.28
"2016-07-04 21:00:00",1020.239,12.77,0,96.5,0,0,-0.029,48.65
"2016-07-04 20:00:00",1020.491,12.78,0,96.3,0,0,0.811,48.83
"2016-07-04 19:00:00",1020.428,12.81,0.01,95.8,0,0,4.608,48.77
"2016-07-04 18:00:00",1020.365,12.85,0.01,95.4,0,0,6.104,49.02
"2016-07-04 17:00:00",1020.617,12.9,0.02,93.7,0,0,6.505,49.39
"2016-07-04 16:00:00",1021.058,12.99,0.01,90.8,0,0,7.305,49.94
"2016-07-04 15:00:00",1021.374,13.04,0,85.9,0,0,7.618,50.93
"2016-07-04 14:00:00",1021.493,13.12,0,77.79,0,0,7.797,51.97
"2016-07-04 13:00:00",1021.37,13.28,0,72.1,0,0,8.16,52.59
"2016-07-04 12:00:00",1021.488,13.37,0,75.63,0,0,8.14,50.8
"2016-07-04 11:00:00",1021.247,13.31,0,73.95,0,0,8.35,53.21
"2016-07-04 10:00:00",1021.119,13.22,0,75.87,0,0,8.38,50.93
"2016-07-04 09:00:00",1021.122,13,0,84,0,0,8.31,49.45
"2016-07-04 08:00:00",1020.869,12.88,0,90,0,0,7.684,47.04
"2016-07-04 07:00:00",1020.617,12.86,0,88.1,0,0,7.653,46.92
"2016-07-04 06:00:00",1020.428,12.83,0.01,91.5,0,0,6.922,46.36
"2016-07-04 05:00:00",1019.987,12.82,0,94.6,0,0,5.762,45.81
"2016-07-04 04:00:00",1019.987,12.83,0,93.9,0,0,3.311,45.5
"2016-07-04 03:00:00",1019.988,12.84,0,94.2,0,0,0.161,45.99
"2016-07-04 02:00:00",1019.861,12.86,0,94.3,0,0,-0.029,45.99
"2016-07-04 01:00:00",1019.924,12.88,0,93.1,0,0,-0.029,46.24
"2016-07-04 00:00:00",1019.862,12.9,0,93,0,0,-0.026,47.29
"2016-07-03 23:00:00",1019.988,12.91,0,90.6,0,0,-0.027,48.46
"2016-07-03 22:00:00",1019.989,12.93,0,89,0,0,-0.022,49.51
"2016-07-03 21:00:00",1019.99,12.94,0,83.5,0,0,-0.023,51.79
"2016-07-03 20:00:00",1019.99,12.96,0,73.99,0,0,0.783,53.09
"2016-07-03 19:00:00",1019.99,12.98,0,71.04,0,0,4.759,53.58
"2016-07-03 18:00:00",1020.243,13.03,0,67.17,0,0,6.557,54.01
"2016-07-03 17:00:00",1020.366,13.1,0,67.2,0,0,7.519,55.18
"2016-07-03 16:00:00",1020.504,13.21,0,64.74,0,0,7.651,55.68
"2016-07-03 15:00:00",1020.38,13.63,0,58.44,0,0,8.02,57.47
"2016-07-03 14:00:00",1020.63,14.14,0,53.3,0,0,8.12,59.69
"2016-07-03 13:00:00",1020.618,14.2,0,54.74,0,0,8.04,59.44
"2016-07-03 12:00:00",1020.87,13.96,0,62,0,0,8.21,59.87
"2016-07-03 11:00:00",1020.49,13.68,0,63.44,0,0,8.1,56.48
"2016-07-03 10:00:00",1020.352,13.72,0,63.84,0,0,7.943,60.29
"2016-07-03 09:00:00",1020.237,13.15,0.01,81.1,0,0,7.964,55.49
"2016-07-03 08:00:00",1020.239,12.92,0.01,94.6,0,0,7.498,50.25
"2016-07-03 07:00:00",1019.926,12.88,0,95.4,0,0,7.16,47.78
"2016-07-03 06:00:00",1019.483,12.87,0,93.4,0,0,6.485,47.41
"2016-07-03 05:00:00",1019.107,12.88,0,91.5,0,0,6.1,48.21
"2016-07-03 04:00:00",1018.853,12.88,0,92.7,0,0,3.905,47.72
"2016-07-03 03:00:00",1018.73,12.89,0,91.5,0,0,0.151,48.83
"2016-07-03 02:00:00",1018.412,12.9,0,91.5,0,0,-0.033,49.51
"2016-07-03 01:00:00",1018.351,12.91,0,89.6,0,0,-0.034,50.31
"2016-07-03 00:00:00",1018.226,12.92,0,91.7,0,0,-0.033,51.67
"2016-07-02 23:00:00",1018.105,12.93,0,90.2,0,0,-0.034,52.78
"2016-07-02 22:00:00",1018.106,12.94,0,91.4,0,0,-0.037,53.21
"2016-07-02 21:00:00",1018.11,12.95,0,85.9,0,0,-0.033,54.2
"2016-07-02 20:00:00",1018.229,12.97,0,82.7,0,0,1.559,54.94
"2016-07-02 19:00:00",1017.979,13,0,76.62,0,0,5.285,57.28
"2016-07-02 18:00:00",1017.598,13.07,0,64.7,0,0,6.133,60.98
"2016-07-02 17:00:00",1017.379,13.27,0,53.3,0,0,6.691,65.31
"2016-07-02 16:00:00",1017.246,13.43,0,47.89,0,0,6.95,67.52
"2016-07-02 15:00:00",1017.631,13.57,0,47.86,0,0,7.874,68.88
"2016-07-02 14:00:00",1017.608,13.72,0,45.52,0,0,8.11,68.94
"2016-07-02 13:00:00",1017.739,13.83,0,53.47,0,0,7.943,68.57
"2016-07-02 12:00:00",1017.723,13.87,0,51.24,0,0,6.959,69.05
"2016-07-02 11:00:00",1017.972,13.81,0,55.42,0,0,5.93,67.14
"2016-07-02 10:00:00",1018.212,13.58,0,59.63,0,0,6.807,66.65
"2016-07-02 09:00:00",1018.339,13.26,0,71.31,0,0,8.05,60.97
"2016-07-02 08:00:00",1018.473,12.98,0,78.78,0,0,8.01,58.76
"2016-07-02 07:00:00",1018.723,12.88,0,91.8,0,0,7.372,53.7
"2016-07-02 06:00:00",1018.601,12.87,0,94.1,0,0,7.072,52.71
"2016-07-02 05:00:00",1018.228,12.86,0,95.8,0,0,6.545,52.04
"2016-07-02 04:00:00",1018.223,12.86,0,94.9,0,0,3.881,52.22
"2016-07-02 03:00:00",1018.475,12.87,0,94.8,0,0,0.097,52.78
"2016-07-02 02:00:00",1018.354,12.88,0,95.2,0,0,-0.065,52.59
"2016-07-02 01:00:00",1018.287,12.9,0,93.8,0,0,-0.066,52.9
"2016-07-02 00:00:00",1018.606,12.91,0,90.7,0,0,-0.063,53.64
"2016-07-01 23:00:00",1018.805,12.92,0,90.3,0,0,-0.06,54.45
"2016-07-01 22:00:00",1018.983,12.93,0,88.4,0,0,-0.059,55.37
"2016-07-01 21:00:00",1019.246,12.95,0,88.1,0,0,-0.058,55.68
"2016-07-01 20:00:00",1019.621,12.96,0,83.8,0,0,1.084,56.42
"2016-07-01 19:00:00",1019.357,12.99,0,77.92,0,0,5.374,58.63
"2016-07-01 18:00:00",1019.36,13.05,0,71.97,0,0,6.489,60.73
"2016-07-01 17:00:00",1019.237,13.16,0,67.99,0,0,7.007,62.4
"2016-07-01 16:00:00",1019.117,13.25,0,63.44,0,0,7.32,64.8
"2016-07-01 15:00:00",1019.141,13.5,0,56.28,0,0,7.634,67.28
"2016-07-01 14:00:00",1019.233,13.9,0,47.44,0,0,8.11,70.9
"2016-07-01 13:00:00",1019.491,14.09,0,51.69,0,0,7.91,67.51
"2016-07-01 12:00:00",1019.995,13.9,0,54.29,0,0,7.399,65.11
"2016-07-01 11:00:00",1020.376,13.55,0,67.99,0,0,8.12,60.73
"2016-07-01 10:00:00",1020.25,13.43,0,63.85,0,0,8.12,61.16
"2016-07-01 09:00:00",1019.985,13.27,0,66.93,0,0,8.11,59.68
"2016-07-01 08:00:00",1020.222,13.03,0,73.02,0,0,8.09,58.75
"2016-07-01 07:00:00",1020.208,12.95,0,84.1,0,0,8.13,53.38
"2016-07-01 06:00:00",1019.987,12.9,0,82.3,0,0,7.877,53.52
"2016-07-01 05:00:00",1020.113,12.86,0,96.4,0,0,6.359,47.47
"2016-07-01 04:00:00",1020.113,12.85,0,96.5,0,0,4.675,45.62
"2016-07-01 03:00:00",1020.113,12.87,0,96.3,0,0,0.412,45.19
"2016-07-01 02:00:00",1020.241,12.88,0,95.9,0,0,-0.133,44.82
"2016-07-01 01:00:00",1020.618,12.89,0,95.8,0,0,-0.129,45.69
"2016-07-01 00:00:00",1020.747,12.9,0,95.5,0,0,-0.125,47.04
"2016-06-30 23:00:00",1021.124,12.91,0,95.2,0,0,-0.125,47.78
"2016-06-30 22:00:00",1021.253,12.93,0,94.9,0,0,-0.123,48.52
"2016-06-30 21:00:00",1021.377,12.94,0,93.6,0,0,-0.118,49.2
"2016-06-30 20:00:00",1021.505,12.96,0,90.5,0,0,1.124,50.74
"2016-06-30 19:00:00",1021.443,12.99,0,87.6,0,0,5.296,52.53
"2016-06-30 18:00:00",1021.575,13.06,0,81.5,0,0,6.928,54.63
"2016-06-30 17:00:00",1021.634,13.27,0,77.69,0,0,7.214,56.6
"2016-06-30 16:00:00",1021.38,13.52,0,70.77,0,0,7.253,60.05
"2016-06-30 15:00:00",1021.626,13.78,0,67.96,0,0,7.994,61.65
"2016-06-30 14:00:00",1022.009,14.01,0,70.73,0,0,8.21,60.24
"2016-06-30 13:00:00",1022.322,13.74,0,72.65,0,0,8.15,60.05
"2016-06-30 12:00:00",1022.505,13.98,0,70.56,0,0,8.05,60.61
"2016-06-30 11:00:00",1022.758,13.81,0,75.56,0,0,8.08,57.77
"2016-06-30 10:00:00",1022.886,13.31,0,75.73,0,0,8.24,57.22
"2016-06-30 09:00:00",1023.009,13.14,0,75.94,0,0,8.15,56.54
"2016-06-30 08:00:00",1023.012,13.02,0,83.2,0,0,8.06,53.95
"2016-06-30 07:00:00",1023.012,12.97,0,86.2,0,0,8.02,52.59
"2016-06-30 06:00:00",1022.887,12.91,0,84.3,0,0,7.711,54.01
"2016-06-30 05:00:00",1022.76,12.87,0,91.8,0,0,6.632,50.74
"2016-06-30 04:00:00",1022.508,12.86,0,92.8,0,0,4.406,50.25
"2016-06-30 03:00:00",1022.509,12.87,0,94.3,0,0,0.315,50.37
"2016-06-30 02:00:00",1022.509,12.88,0,95.7,0,0,-0.092,50.37
"2016-06-30 01:00:00",1022.516,12.89,0,96.1,0,0,-0.091,50.68
"2016-06-30 00:00:00",1022.134,12.9,0,95.6,0,0,-0.089,49.32
"2016-06-29 23:00:00",1022.266,12.91,0,95,0,0,-0.085,50.13
"2016-06-29 22:00:00",1022.525,12.92,0,94.2,0,0,-0.084,51.3
"2016-06-29 21:00:00",1022.648,12.93,0,93.8,0,0,-0.081,52.29
"2016-06-29 20:00:00",1022.393,12.94,0,92.3,0,0,1.599,53.15
"2016-06-29 19:00:00",1022.151,12.98,0,88.4,0,0,5.576,55
"2016-06-29 18:00:00",1022.012,13.06,0,83.9,0,0,6.726,57.77
"2016-06-29 17:00:00",1021.522,13.25,0,78.1,0,0,6.714,59.81
"2016-06-29 16:00:00",1021.223,13.39,0,66.87,0,0,6.895,64.94
"2016-06-29 15:00:00",1021.028,13.54,0,66.53,0,0,7.803,65.73
"2016-06-29 14:00:00",1021.147,13.72,0,67.69,0,0,8.04,65.42
"2016-06-29 13:00:00",1021.441,13.89,0,62.24,0,0,7.953,67.02
"2016-06-29 12:00:00",1021.888,13.95,0,67.96,0,0,7.975,64.37
"2016-06-29 11:00:00",1022.201,13.8,0,71.32,0,0,7.991,62.03
"2016-06-29 10:00:00",1022.521,13.5,0,78.65,0,0,8.01,60.12
"2016-06-29 09:00:00",1022.511,13.19,0,78.37,0,0,8.17,59.93
"2016-06-29 08:00:00",1022.512,13,0,87.3,0,0,8.12,55.98
"2016-06-29 07:00:00",1022.76,12.89,0,90,0,0,7.771,54.26
"2016-06-29 06:00:00",1022.508,12.84,0,90.4,0,0,6.948,53.21
"2016-06-29 05:00:00",1022.384,12.84,0,93.1,0,0,5.965,52.65
"2016-06-29 04:00:00",1022.201,12.84,0,93.4,0,0,3.385,53.4
"2016-06-29 03:00:00",1022.26,12.84,0,93.3,0,0,0.185,53.7
"2016-06-29 02:00:00",1022.258,12.85,0,92.6,0,0,-0.117,54.07
"2016-06-29 01:00:00",1022.263,12.86,0,92.3,0,0,-0.122,53.64
"2016-06-29 00:00:00",1022.396,12.87,0,91.7,0,0,-0.126,52.84
"2016-06-28 23:00:00",1022.4,12.88,0,90.9,0,0,-0.129,52.6
"2016-06-28 22:00:00",1022.398,12.89,0,89.2,0,0,-0.144,53.89
"2016-06-28 21:00:00",1022.462,12.9,0,85.9,0,0,-0.147,55.37
"2016-06-28 20:00:00",1022.513,12.92,0,81.5,0,0,1.63,57.77
"2016-06-28 19:00:00",1022.029,12.94,0,78.34,0,0,5.199,59.07
"2016-06-28 18:00:00",1021.804,13,0,70.4,0,0,5.92,62.47
"2016-06-28 17:00:00",1021.491,13.18,0,57.79,0,0,6.547,67.22
"2016-06-28 16:00:00",1021.175,13.32,0,53.85,0,0,6.856,70.24
"2016-06-28 15:00:00",1021.302,13.43,0,53.03,0,0,7.76,70.49
"2016-06-28 14:00:00",1021.554,13.52,0,51.66,0,0,7.98,71.6
"2016-06-28 13:00:00",1021.806,13.59,0,52.35,0,0,7.916,70.49
"2016-06-28 12:00:00",1021.928,13.56,0,51.18,0,0,7.833,71.11
"2016-06-28 11:00:00",1022.245,13.46,0,57.55,0,0,7.911,69.5
"2016-06-28 10:00:00",1022.434,13.29,0,62.49,0,0,7.928,66.11
"2016-06-28 09:00:00",1022.436,13.08,0,61.49,0,0,7.918,68.33
"2016-06-28 08:00:00",1022.521,12.87,0,67.89,0,0,7.832,64.37
"2016-06-28 07:00:00",1022.83,12.83,0,70.7,0,0,7.931,62.52
"2016-06-28 06:00:00",1023.012,12.83,0,62.48,0,0,7.61,65.29
"2016-06-28 05:00:00",1023.267,12.82,0,94.4,0,0,5.742,50.43
"2016-06-28 04:00:00",1022.96,12.82,0,93.5,0,0,4.597,49.82
"2016-06-28 03:00:00",1022.897,12.83,0,93.3,0,0,0.395,50.01
"2016-06-28 02:00:00",1022.899,12.84,0,92.2,0,0,-0.143,50.99
"2016-06-28 01:00:00",1023.145,12.85,0,91.1,0,0,-0.132,52.16
