Date/Time (PST),Barometric Pressure  (mb) ,"Precipitation  ("") ",Relative Humidity  (%) ,"24 Hour Snow  ("") ",Temperature  (deg F) 
2019-04-02 08:00:00,1011.92,0.0,70.83,-0.103,39.41
2019-04-02 09:00:00,1011.364,0.0,38.05,-0.163,55.18
2019-04-02 10:00:00,1010.859,0.0,34.76,-0.096,54.44
2019-04-02 11:00:00,1010.607,0.0,32.09,0.039,55.36
2019-04-02 12:00:00,1010.355,0.0,27.4,-0.096,56.53
2019-04-02 13:00:00,1010.104,0.0,27.71,0.039,58.01
2019-04-02 14:00:00,1009.6,0.0,27.5,0.106,57.27
2019-04-02 15:00:00,1009.413,0.0,32.84,0.106,55.43
2019-04-02 16:00:00,1009.482,0.0,36.17,0.105,53.82
2019-04-02 17:00:00,1009.491,0.0,49.76,-0.098,49.27
2019-04-02 18:00:00,1009.647,0.0,62.17,0.032,44.47
2019-04-02 19:00:00,1009.651,0.0,68.81,0.099,41.63
2019-04-02 20:00:00,1009.777,0.0,75.08,0.031,39.72
2019-04-02 21:00:00,1009.904,0.0,77.0,0.099,39.35
2019-04-02 22:00:00,1009.652,0.0,79.81,0.166,38.86
2019-04-02 23:00:00,1009.777,0.0,93.7,0.166,38.18
2019-04-03 00:00:00,1010.029,0.0,98.1,-0.036,37.68
2019-04-03 01:00:00,1009.903,0.01,100.0,0.099,37.44
2019-04-03 02:00:00,1009.651,0.01,100.0,0.234,37.44
2019-04-03 03:00:00,1009.651,0.02,100.0,28.15,37.19
2019-04-03 04:00:00,1009.399,0.0,100.0,28.01,37.19
2019-04-03 05:00:00,1009.273,0.01,100.0,28.22,37.68
2019-04-03 06:00:00,1009.905,0.05,100.0,28.22,38.12
2019-04-03 07:00:00,1010.029,0.01,100.0,28.22,38.42
2019-04-03 08:00:00,1010.155,0.05,100.0,0.166,39.6
2019-04-03 09:00:00,1010.281,0.09,99.8,0.099,41.26
2019-04-03 10:00:00,1011.038,0.15,100.0,0.099,41.63
2019-04-03 11:00:00,1011.101,0.03,96.0,0.031,44.16
2019-04-03 12:00:00,1011.658,0.06,93.8,-0.034,44.03
2019-04-03 13:00:00,1012.282,0.05,95.0,-0.035,43.97
2019-04-03 14:00:00,1012.797,0.03,93.3,0.035,43.97
2019-04-03 15:00:00,1012.918,0.01,90.0,0.099,42.18
2019-04-03 16:00:00,1013.306,0.0,97.1,0.032,41.2
2019-04-03 17:00:00,1013.811,0.01,99.6,0.099,39.1
2019-04-03 18:00:00,1013.937,0.0,95.6,0.099,38.49
2019-04-03 19:00:00,1014.315,0.0,97.0,0.099,37.93
2019-04-03 20:00:00,1014.882,0.02,100.0,0.166,36.7
2019-04-03 21:00:00,1015.449,0.02,100.0,0.099,36.33
2019-04-03 22:00:00,1015.386,0.01,100.0,0.099,36.02
2019-04-03 23:00:00,1015.711,0.0,100.0,0.099,35.71
2019-04-04 00:00:00,1015.953,0.01,100.0,0.099,35.65
2019-04-04 01:00:00,1016.207,0.0,100.0,0.234,35.1
2019-04-04 02:00:00,1015.954,0.0,100.0,0.166,34.11
2019-04-04 03:00:00,1015.956,0.0,100.0,0.165,33.31
2019-04-04 04:00:00,1015.97,0.0,100.0,27.95,32.88
2019-04-04 05:00:00,1015.606,0.0,100.0,28.01,33.07
2019-04-04 06:00:00,1015.529,0.0,100.0,28.35,31.89
2019-04-04 07:00:00,1015.34,0.0,100.0,28.01,32.88
2019-04-04 08:00:00,1014.945,0.01,99.6,0.099,38.67
2019-04-04 09:00:00,1014.577,0.0,59.55,-0.163,51.79
2019-04-04 10:00:00,1013.884,0.0,52.67,-0.365,47.35
2019-04-04 11:00:00,1013.254,0.0,48.7,-0.433,53.14
2019-04-04 12:00:00,1012.373,0.0,40.55,-0.163,55.3
2019-04-04 13:00:00,1011.873,0.0,28.63,-0.298,58.08
2019-04-04 14:00:00,1011.365,0.0,29.32,-0.163,57.64
2019-04-04 15:00:00,1010.865,0.0,32.57,-0.163,57.71
2019-04-04 16:00:00,1010.627,0.0,37.57,0.645,54.75
2019-04-04 17:00:00,1010.636,0.0,54.15,0.038,48.71
2019-04-04 18:00:00,1010.784,0.0,69.16,0.168,43.48
2019-04-04 19:00:00,1010.659,0.0,77.96,-0.036,40.34
2019-04-04 20:00:00,1010.786,0.0,83.1,0.031,38.67
2019-04-04 21:00:00,1010.662,0.0,85.9,0.234,38.18
2019-04-04 22:00:00,1010.291,0.0,87.8,-0.036,38.0
2019-04-04 23:00:00,1010.157,0.0,90.7,0.098,37.56
2019-04-05 00:00:00,1010.155,0.0,96.0,0.099,37.44
2019-04-05 01:00:00,1009.656,0.01,99.4,0.166,37.19
2019-04-05 02:00:00,1009.4,0.02,100.0,0.165,37.07
2019-04-05 03:00:00,1008.776,0.01,100.0,0.098,37.07
2019-04-05 04:00:00,1008.522,0.01,100.0,27.95,36.95
2019-04-05 05:00:00,1008.391,0.04,100.0,27.88,36.94
2019-04-05 06:00:00,1007.76,0.0,100.0,28.35,36.82
2019-04-05 07:00:00,1007.76,0.01,100.0,28.22,37.56
2019-04-05 08:00:00,1007.256,0.0,95.0,-0.036,41.82
2019-04-05 09:00:00,1006.752,0.01,90.4,-0.103,43.11
2019-04-05 10:00:00,1006.751,0.0,91.6,-0.103,42.37
2019-04-05 11:00:00,1006.121,0.0,89.9,0.032,44.84
2019-04-05 12:00:00,1005.332,0.0,79.49,0.038,47.11
2019-04-05 13:00:00,1005.329,0.0,83.2,-0.098,46.18
2019-04-05 14:00:00,1006.603,0.03,86.5,0.104,42.43
2019-04-05 15:00:00,1006.878,0.34,100.0,27.81,37.87
2019-04-05 16:00:00,1007.445,0.02,94.5,0.234,39.29
2019-04-05 17:00:00,1008.832,0.03,87.1,-0.036,36.7
2019-04-05 18:00:00,1008.895,0.0,96.7,0.099,36.33
2019-04-05 19:00:00,1009.151,0.03,99.9,0.098,35.16
2019-04-05 20:00:00,1010.158,0.02,100.0,0.099,34.91
2019-04-05 21:00:00,1009.907,0.0,100.0,0.098,34.23
2019-04-05 22:00:00,1010.666,0.03,100.0,0.095,33.86
2019-04-05 23:00:00,1011.172,0.07,100.0,0.098,32.75
2019-04-06 00:00:00,1009.804,0.01,100.0,0.095,32.51
2019-04-06 00:40:00,,,,,
2019-04-06 01:00:00,1009.363,0.0,100.0,0.23,32.14
2019-04-06 02:00:00,1009.422,0.0,100.0,0.231,32.45
2019-04-06 03:00:00,1009.05,0.0,100.0,0.161,32.33
2019-04-06 04:00:00,1008.532,0.0,100.0,0.299,32.26
2019-04-06 05:00:00,1008.041,0.0,100.0,0.094,32.27
2019-04-06 06:00:00,1007.401,0.01,100.0,0.098,32.26
2019-04-06 07:00:00,1006.642,0.0,100.0,0.029,32.26
2019-04-06 08:00:00,1007.016,0.03,100.0,-0.039,32.51
2019-04-06 09:00:00,1007.136,0.03,100.0,0.502,33.0
2019-04-06 10:00:00,1008.328,0.02,99.6,0.571,33.25
2019-04-06 11:00:00,1009.147,0.05,86.7,27.54,38.42
2019-04-06 12:00:00,1009.647,0.0,89.0,0.235,38.79
2019-04-06 13:00:00,1010.114,0.03,77.67,0.039,45.13
2019-04-06 14:00:00,1010.359,0.0,83.4,-0.164,42.17
2019-04-06 15:00:00,1011.14,0.01,75.04,-0.033,40.64
2019-04-06 16:00:00,1012.018,0.0,84.9,-0.032,39.34
2019-04-06 17:00:00,1012.167,0.01,96.5,0.099,38.67
2019-04-06 18:00:00,1012.928,0.01,95.8,0.099,37.07
2019-04-06 19:00:00,1011.605,0.01,99.9,0.301,35.22
2019-04-06 20:00:00,1012.172,0.0,100.0,0.099,34.66
2019-04-06 21:00:00,1012.676,0.01,100.0,0.099,34.6
2019-04-06 22:00:00,1011.921,0.01,100.0,0.166,34.36
2019-04-06 23:00:00,1011.172,0.04,100.0,0.166,33.62
2019-04-07 00:00:00,1010.662,0.04,100.0,0.098,32.75
2019-04-07 01:00:00,1009.92,0.07,100.0,0.098,32.39
2019-04-07 02:00:00,1009.026,0.09,100.0,0.973,32.08
2019-04-07 03:00:00,1008.673,0.12,100.0,1.311,32.08
2019-04-07 04:00:00,1008.918,0.09,100.0,2.388,32.39
2019-04-07 05:00:00,1009.166,0.09,100.0,0.229,32.26
2019-04-07 06:00:00,1010.418,0.04,100.0,0.771,32.26
2019-04-07 07:00:00,1011.544,0.01,99.6,0.772,33.12
2019-04-07 08:00:00,1011.794,0.0,96.0,0.908,34.85
2019-04-07 09:00:00,1013.18,0.01,89.5,1.178,37.25
2019-04-07 10:00:00,1014.441,0.0,82.7,0.908,41.26
2019-04-07 11:00:00,1015.339,0.0,77.47,0.241,45.38
2019-04-07 12:00:00,1015.648,0.0,81.1,0.039,46.55
2019-04-07 13:00:00,1016.09,0.01,78.32,0.241,46.55
2019-04-07 14:00:00,1016.405,0.0,68.49,-0.096,46.92
2019-04-07 15:00:00,1017.161,0.0,75.86,-0.028,46.42
2019-04-07 16:00:00,1017.168,0.0,74.18,-0.097,44.82
2019-04-07 17:00:00,1017.182,0.0,79.73,0.036,43.66
2019-04-07 18:00:00,1017.086,0.0,93.4,0.1,40.64
2019-04-07 19:00:00,1017.403,0.0,99.0,0.099,37.56
2019-04-07 20:00:00,1017.592,0.0,99.8,0.099,35.83
2019-04-07 21:00:00,1017.151,0.0,100.0,0.098,34.85
2019-04-07 22:00:00,1016.481,0.0,100.0,0.097,34.61
2019-04-07 23:00:00,1016.849,0.0,100.0,0.368,33.8
2019-04-08 00:00:00,1016.721,0.0,100.0,28.21,33.37
2019-04-08 01:00:00,1016.219,0.0,100.0,28.21,32.69
2019-04-08 02:00:00,1016.718,0.0,100.0,28.35,33.37
2019-04-08 03:00:00,1015.714,0.0,100.0,28.28,33.25
2019-04-08 04:00:00,1015.715,0.0,100.0,28.35,33.25
2019-04-08 05:00:00,1016.084,0.0,100.0,28.35,33.86
2019-04-08 06:00:00,1015.96,0.0,100.0,28.22,34.79
2019-04-08 07:00:00,1016.332,0.01,100.0,28.15,36.08
2019-04-08 08:00:00,1016.458,0.0,99.2,28.22,36.94
2019-04-08 09:00:00,1016.332,0.0,95.8,0.234,38.55
2019-04-08 10:00:00,1015.891,0.0,89.0,-0.103,42.0
2019-04-08 11:00:00,1015.937,0.01,83.0,-0.101,44.46
2019-04-08 12:00:00,1015.924,0.01,91.1,0.037,42.36
2019-04-08 13:00:00,1015.148,0.03,79.08,0.039,47.66
2019-04-08 14:00:00,1014.892,0.02,76.88,-0.096,49.14
2019-04-08 15:00:00,1014.907,0.02,96.9,0.104,41.87
2019-04-08 16:00:00,1014.692,0.08,99.9,0.099,40.4
2019-04-08 17:00:00,1014.441,0.07,99.0,0.234,39.66
2019-04-08 18:00:00,1014.189,0.09,99.7,0.099,37.44
2019-04-08 19:00:00,1014.441,0.16,100.0,0.099,36.33
2019-04-08 20:00:00,1014.693,0.07,100.0,0.099,36.02
2019-04-08 21:00:00,1015.197,0.11,100.0,0.099,35.65
2019-04-08 22:00:00,1014.945,0.07,100.0,0.099,35.1
2019-04-08 23:00:00,1014.945,0.03,100.0,0.099,34.73
2019-04-09 00:00:00,1015.075,0.0,100.0,0.166,34.6
2019-04-09 01:00:00,1014.948,0.1,100.0,0.301,34.66
2019-04-09 02:00:00,1014.567,0.01,100.0,27.47,34.73
2019-04-09 03:00:00,1014.819,0.01,100.0,0.369,34.48
2019-04-09 04:00:00,1014.695,0.02,100.0,27.95,34.97
2019-04-09 05:00:00,1015.197,0.06,100.0,28.22,34.85
2019-04-09 06:00:00,1016.206,0.17,100.0,27.95,33.31
2019-04-09 07:00:00,1017.026,0.04,100.0,28.22,33.8
2019-04-09 08:00:00,1017.718,0.01,100.0,0.099,35.22
2019-04-09 09:00:00,1018.222,0.01,100.0,0.099,37.68
2019-04-09 10:00:00,1018.979,0.01,94.8,-0.103,39.72
2019-04-09 11:00:00,1019.861,0.03,91.5,-0.036,38.49
2019-04-09 12:00:00,1020.235,0.03,93.1,-0.103,38.98
2019-04-09 13:00:00,1020.993,0.05,93.2,0.168,37.56
2019-04-09 14:00:00,1021.495,0.05,91.6,0.032,40.15
2019-04-09 15:00:00,1021.876,0.05,96.0,-0.035,38.92
2019-04-09 16:00:00,1022.004,0.02,94.6,0.234,41.08
2019-04-09 17:00:00,1022.506,0.01,89.9,0.234,39.84
2019-04-09 18:00:00,1023.075,0.0,98.7,0.031,37.93
2019-04-09 19:00:00,1023.075,0.0,100.0,0.099,35.9
2019-04-09 20:00:00,1023.768,0.01,99.7,0.099,36.33
2019-04-09 21:00:00,1024.21,0.05,100.0,0.099,35.46
2019-04-09 22:00:00,1024.147,0.04,100.0,0.099,35.16
2019-04-09 23:00:00,1024.399,0.03,100.0,-0.036,34.66
2019-04-10 00:00:00,1024.903,0.04,100.0,0.099,33.99
2019-04-10 01:00:00,1024.777,0.02,100.0,0.099,33.49
2019-04-10 02:00:00,1024.777,0.01,100.0,0.166,33.62
2019-04-10 03:00:00,1025.031,0.02,100.0,0.099,33.25
2019-04-10 04:00:00,1025.281,0.0,100.0,0.099,33.68
2019-04-10 05:00:00,1025.407,0.01,100.0,0.234,33.74
2019-04-10 06:00:00,1025.473,0.01,100.0,0.099,33.74
2019-04-10 07:00:00,1025.407,0.01,98.5,-0.036,34.66
2019-04-10 08:00:00,1025.281,0.0,97.3,0.031,36.33
2019-04-10 09:00:00,1024.903,0.02,96.4,0.099,35.46
2019-04-10 10:00:00,1024.525,0.05,96.0,-0.036,35.71
2019-04-10 11:00:00,1024.273,0.06,94.5,-0.036,36.64
2019-04-10 12:00:00,1023.516,0.03,90.6,0.099,37.31
2019-04-10 13:00:00,1022.76,0.1,97.4,-0.036,34.29
2019-04-10 14:00:00,1022.256,0.13,98.4,-0.036,33.43
2019-04-10 15:00:00,1021.689,0.16,99.0,0.369,33.18
2019-04-10 16:00:00,1020.995,0.18,99.2,0.503,33.31
2019-04-10 17:00:00,1020.428,0.1,100.0,0.503,33.31
2019-04-10 18:00:00,1020.113,0.12,100.0,0.503,33.12
2019-04-10 19:00:00,1019.987,0.07,100.0,0.503,33.31
2019-04-10 20:00:00,1019.738,0.1,100.0,0.571,33.74
2019-04-10 21:00:00,1019.42,0.06,100.0,28.22,33.86
2019-04-10 22:00:00,1019.609,0.12,100.0,28.22,34.17
2019-04-10 23:00:00,1019.609,0.09,100.0,28.35,33.99
2019-04-11 00:00:00,1019.105,0.06,100.0,28.35,33.37
2019-04-11 01:00:00,1018.727,0.01,100.0,28.35,33.37
2019-04-11 02:00:00,1018.222,0.02,100.0,28.22,33.12
2019-04-11 03:00:00,1018.096,0.02,100.0,28.22,33.12
2019-04-11 04:00:00,1017.844,0.03,100.0,28.01,32.88
2019-04-11 05:00:00,1017.592,0.04,100.0,28.22,32.44
2019-04-11 06:00:00,1017.468,0.03,100.0,28.22,32.57
2019-04-11 07:00:00,1017.341,0.02,100.0,27.74,33.25
2019-04-11 08:00:00,1017.088,0.01,96.6,28.55,35.22
2019-04-11 09:00:00,1017.088,0.02,93.6,0.706,37.07
2019-04-11 10:00:00,1016.831,0.0,93.2,0.369,38.42
2019-04-11 11:00:00,1016.295,0.01,83.5,27.61,41.93
2019-04-11 12:00:00,1015.901,0.02,84.8,27.48,40.14
2019-04-11 13:00:00,1015.522,0.03,80.1,0.039,43.53
2019-04-11 14:00:00,1014.892,0.04,89.7,0.039,41.43
2019-04-11 15:00:00,1014.652,0.07,87.6,-0.096,41.93
2019-04-11 16:00:00,1014.052,0.08,93.5,-0.103,39.04
2019-04-11 17:00:00,1013.937,0.01,96.7,-0.036,38.42
2019-04-11 18:00:00,1013.685,0.03,96.7,0.031,38.18
2019-04-11 19:00:00,1013.432,0.03,100.0,0.099,36.76
2019-04-11 20:00:00,1013.811,0.06,100.0,0.099,36.14
2019-04-11 21:00:00,1013.685,0.05,100.0,0.166,35.9
2019-04-11 22:00:00,1013.558,0.06,100.0,0.166,35.46
2019-04-11 23:00:00,1013.685,0.08,100.0,0.099,35.53
2019-04-12 00:00:00,1013.874,0.07,100.0,0.099,35.22
2019-04-12 01:00:00,1014.063,0.09,100.0,-0.036,35.16
2019-04-12 02:00:00,1014.315,0.05,100.0,0.099,34.73
2019-04-12 03:00:00,1014.441,0.05,100.0,0.099,34.23
2019-04-12 04:00:00,1014.693,0.01,100.0,0.099,34.17
2019-04-12 05:00:00,1015.071,0.03,100.0,0.099,34.11
2019-04-12 06:00:00,1015.575,0.01,100.0,-0.036,34.29
2019-04-12 07:00:00,1015.701,0.02,100.0,0.975,35.59
2019-04-12 08:00:00,1015.953,0.0,97.5,0.234,38.92
2019-04-12 09:00:00,1016.184,0.01,94.3,0.032,40.52
2019-04-12 10:00:00,1016.155,0.0,79.18,-0.163,47.29
2019-04-12 11:00:00,1016.279,0.01,87.7,-0.163,43.65
2019-04-12 12:00:00,1016.279,0.0,77.67,0.309,45.93
2019-04-12 13:00:00,1016.153,0.0,73.7,0.039,46.36
2019-04-12 14:00:00,1016.657,0.01,87.5,-0.163,43.96
2019-04-12 15:00:00,1016.405,0.0,69.59,-0.163,45.32
2019-04-12 16:00:00,1015.901,0.0,67.64,0.039,49.26
2019-04-12 17:00:00,1016.279,0.0,88.1,0.039,42.6
2019-04-12 18:00:00,1016.307,0.0,95.0,-0.031,40.02
2019-04-12 19:00:00,1016.332,0.0,98.4,0.166,37.93
2019-04-12 20:00:00,1016.332,0.0,99.9,0.031,36.94
2019-04-12 21:00:00,1016.079,0.0,100.0,0.099,36.14
2019-04-12 22:00:00,1015.958,0.0,100.0,0.099,36.14
2019-04-12 23:00:00,1015.512,0.0,100.0,0.234,36.33
2019-04-13 00:00:00,1015.197,0.01,100.0,0.099,36.02
2019-04-13 01:00:00,1014.945,0.01,100.0,28.22,35.96
2019-04-13 02:00:00,1014.945,0.02,100.0,28.28,35.83
2019-04-13 03:00:00,1014.189,0.0,100.0,28.15,35.77
2019-04-13 04:00:00,1014.063,0.0,100.0,28.22,35.34
2019-04-13 05:00:00,1014.063,0.01,100.0,28.28,35.59
2019-04-13 06:00:00,1013.811,0.01,100.0,28.35,35.34
2019-04-13 07:00:00,1013.559,0.03,100.0,28.22,34.23
2019-04-13 08:00:00,1013.559,0.03,99.9,28.35,33.37
2019-04-13 09:00:00,1012.55,0.02,98.9,-0.036,34.66
2019-04-13 10:00:00,1012.802,0.05,98.4,0.099,34.29
2019-04-13 11:00:00,1012.676,0.08,98.2,0.099,33.99
2019-04-13 12:00:00,1012.424,0.09,98.5,0.099,33.55
2019-04-13 13:00:00,1011.416,0.05,96.5,0.234,36.02
2019-04-13 14:00:00,1011.164,0.02,97.8,0.031,37.81
2019-04-13 15:00:00,1010.659,0.05,96.8,0.234,37.87
2019-04-13 16:00:00,1010.659,0.07,96.2,0.099,37.99
2019-04-13 17:00:00,1010.155,0.05,100.0,-0.036,37.56
2019-04-13 18:00:00,1010.155,0.04,100.0,0.166,36.82
2019-04-13 19:00:00,1010.785,0.04,99.1,0.099,35.03
2019-04-13 20:00:00,1011.416,0.01,99.6,0.099,33.62
2019-04-13 21:00:00,1011.542,0.0,90.6,0.166,33.12
2019-04-13 22:00:00,1011.165,0.02,96.7,0.099,32.75
2019-04-13 23:00:00,1011.039,0.03,92.6,0.234,33.43
2019-04-14 00:00:00,1011.165,0.04,97.7,0.369,32.63
2019-04-14 01:00:00,1011.425,0.05,98.3,0.368,32.45
2019-04-14 02:00:00,1011.794,0.05,85.1,0.503,32.88
2019-04-14 03:00:00,1011.921,0.03,98.8,1.043,31.95
2019-04-14 04:00:00,1011.922,0.07,100.0,1.447,31.83
2019-04-14 05:00:00,1011.671,0.12,100.0,0.166,31.64
2019-04-14 06:00:00,1011.927,0.1,100.0,0.503,31.89
2019-04-14 07:00:00,1011.923,0.05,98.3,0.369,32.88
2019-04-14 08:00:00,1011.92,0.04,98.1,1.11,32.88
2019-04-14 09:00:00,1012.172,0.04,94.4,1.178,33.86
2019-04-14 10:00:00,1012.046,0.04,90.8,27.34,33.99
2019-04-14 11:00:00,1012.109,0.03,84.6,1.717,35.71
2019-04-14 12:00:00,1011.852,0.0,64.8,1.381,41.01
2019-04-14 13:00:00,1011.616,0.0,81.4,0.983,40.2
2019-04-14 14:00:00,1011.633,0.02,81.4,0.375,39.71
2019-04-14 15:00:00,1011.364,0.01,71.3,0.713,40.01
2019-04-14 16:00:00,1011.163,0.04,87.5,0.908,36.57
2019-04-14 17:00:00,1010.785,0.01,89.2,0.908,35.59
2019-04-14 18:00:00,1010.596,0.02,96.9,1.178,33.25
2019-04-14 19:00:00,1010.659,0.03,100.0,1.785,32.32
2019-04-14 20:00:00,1011.167,0.04,100.0,2.054,31.89
2019-04-14 21:00:00,1011.233,0.01,100.0,2.458,31.52
2019-04-14 22:00:00,1011.166,0.01,100.0,2.391,31.52
2019-04-14 23:00:00,1011.053,0.0,100.0,2.929,31.46
2019-04-15 00:00:00,1011.115,0.0,100.0,2.863,31.4
2019-04-15 01:00:00,1011.048,0.01,100.0,2.796,31.03
2019-04-15 02:00:00,1010.54,0.0,100.0,2.863,31.03
2019-04-15 03:00:00,1010.553,0.0,100.0,2.929,30.72
2019-04-15 04:00:00,1010.419,0.0,100.0,2.928,30.91
2019-04-15 05:00:00,1010.419,0.0,99.3,0.636,30.04
2019-04-15 06:00:00,1010.189,0.0,99.4,0.969,27.83
2019-04-15 07:00:00,1010.066,0.0,99.5,0.564,28.2
2019-04-15 08:00:00,1009.399,0.01,75.25,0.773,39.78
2019-04-15 09:00:00,1008.717,0.0,57.47,-0.096,45.62
2019-04-15 10:00:00,1008.087,0.0,70.27,-0.365,40.69
2019-04-15 11:00:00,1007.835,0.0,71.95,-0.433,42.42
2019-04-15 12:00:00,1007.457,0.0,58.97,-0.365,45.25
2019-04-15 13:00:00,1006.953,0.0,49.59,-0.163,47.97
2019-04-15 14:00:00,1006.574,0.0,51.92,-0.163,47.23
2019-04-15 15:00:00,1006.448,0.0,55.27,-0.163,48.09
2019-04-15 16:00:00,1006.07,0.0,41.88,0.038,47.78
2019-04-15 17:00:00,1006.075,0.0,81.8,0.039,43.47
2019-04-15 18:00:00,1006.367,0.0,92.0,-0.035,39.41
2019-04-15 19:00:00,1006.878,0.0,97.0,0.166,36.45
2019-04-15 20:00:00,1007.634,0.0,98.6,0.234,35.4
2019-04-15 21:00:00,1008.076,0.0,99.2,0.234,34.73
2019-04-15 22:00:00,1008.652,0.0,99.3,0.233,34.36
2019-04-15 23:00:00,1009.036,0.0,100.0,0.164,33.8
2019-04-16 00:00:00,1009.156,0.0,100.0,0.299,33.25
2019-04-16 01:00:00,1009.553,0.0,100.0,0.095,31.96
2019-04-16 02:00:00,1009.679,0.0,100.0,0.093,31.03
2019-04-16 03:00:00,1010.568,0.0,100.0,28.15,31.71
2019-04-16 04:00:00,1011.199,0.0,100.0,28.35,32.39
2019-04-16 05:00:00,1012.135,0.0,100.0,28.35,33.25
2019-04-16 06:00:00,1012.882,0.0,100.0,28.28,33.74
2019-04-16 07:00:00,1013.181,0.0,98.2,28.35,35.96
2019-04-16 08:00:00,1013.811,0.0,77.51,-0.036,42.25
2019-04-16 09:00:00,1014.174,0.0,65.28,-0.168,46.37
2019-04-16 10:00:00,1014.892,0.0,52.84,0.039,49.14
2019-04-16 11:00:00,1015.144,0.0,63.25,-0.028,46.05
2019-04-16 12:00:00,1015.396,0.0,62.05,-0.163,47.6
2019-04-16 13:00:00,1015.522,0.01,67.09,-0.096,46.05
2019-04-16 14:00:00,1016.036,0.0,80.3,-0.028,44.15
2019-04-16 15:00:00,1016.816,0.01,87.5,0.035,42.86
2019-04-16 16:00:00,1017.023,0.01,90.1,0.031,42.37
2019-04-16 17:00:00,1017.34,0.01,98.5,0.099,39.47
2019-04-16 18:00:00,1017.592,0.02,100.0,0.099,38.79
2019-04-16 19:00:00,1017.844,0.04,100.0,0.234,37.93
2019-04-16 20:00:00,1018.222,0.05,100.0,0.099,37.38
2019-04-16 21:00:00,1018.474,0.03,100.0,0.099,36.94
2019-04-16 22:00:00,1018.726,0.03,100.0,27.88,37.07
2019-04-16 23:00:00,1019.105,0.05,100.0,28.01,36.82
2019-04-17 00:00:00,1019.483,0.04,100.0,0.234,36.45
2019-04-17 01:00:00,1019.987,0.04,100.0,28.28,36.45
2019-04-17 02:00:00,1020.491,0.06,100.0,28.35,35.96
2019-04-17 03:00:00,1020.743,0.05,100.0,28.35,35.9
2019-04-17 04:00:00,1020.995,0.02,100.0,28.28,36.2
2019-04-17 05:00:00,1021.121,0.03,100.0,28.35,36.33
2019-04-17 06:00:00,1022.13,0.02,100.0,28.35,36.57
2019-04-17 07:00:00,1023.012,0.03,100.0,28.35,37.25
2019-04-17 08:00:00,1023.39,0.01,100.0,-0.036,38.42
2019-04-17 09:00:00,1023.768,0.0,100.0,-0.036,40.58
2019-04-17 10:00:00,1024.525,0.01,95.0,0.031,42.31
2019-04-17 11:00:00,1024.981,0.02,87.3,-0.029,45.93
2019-04-17 12:00:00,1025.227,0.0,83.0,28.02,48.77
2019-04-17 13:00:00,1025.101,0.0,74.32,-0.163,49.88
2019-04-17 14:00:00,1025.227,0.0,67.88,0.039,51.23
2019-04-17 15:00:00,1025.353,0.0,76.03,-0.096,48.77
2019-04-17 16:00:00,1025.101,0.0,74.04,-0.163,48.89
2019-04-17 17:00:00,1025.479,0.0,80.3,0.039,45.75
2019-04-17 18:00:00,1025.611,0.0,93.2,0.037,42.6
2019-04-17 19:00:00,1025.785,0.0,97.7,0.168,38.73
2019-04-17 20:00:00,1026.163,0.0,100.0,0.099,37.68
2019-04-17 21:00:00,1026.226,0.0,100.0,0.166,37.68
2019-04-17 22:00:00,1026.04,0.0,100.0,28.28,37.25
2019-04-17 23:00:00,1026.163,0.0,100.0,28.35,36.57
2019-04-18 00:00:00,1026.163,0.0,100.0,28.35,37.13
2019-04-18 01:00:00,1025.785,0.0,100.0,28.42,37.56
2019-04-18 02:00:00,1025.155,0.0,100.0,28.42,37.44
2019-04-18 03:00:00,1024.777,0.0,100.0,28.42,37.38
2019-04-18 04:00:00,1024.651,0.0,100.0,28.42,37.87
2019-04-18 05:00:00,1024.273,0.0,100.0,28.42,38.18
2019-04-18 06:00:00,1024.021,0.0,100.0,28.42,39.29
2019-04-18 07:00:00,1024.273,0.0,100.0,28.35,40.15
2019-04-18 08:00:00,1024.273,0.01,99.9,27.54,41.82
2019-04-18 09:00:00,1024.137,0.0,96.4,-0.036,43.72
2019-04-18 10:00:00,1024.374,0.01,96.2,0.038,44.52
2019-04-18 11:00:00,1023.716,0.0,91.8,27.54,46.73
2019-04-18 12:00:00,1023.273,0.0,91.4,27.48,48.15
2019-04-18 13:00:00,1022.706,0.0,91.2,27.54,48.34
2019-04-18 14:00:00,1022.202,0.0,79.52,28.02,53.14
2019-04-18 15:00:00,1021.32,0.01,87.3,-0.096,48.27
2019-04-18 16:00:00,1020.69,0.0,90.3,0.039,47.29
2019-04-18 17:00:00,1020.191,0.0,94.7,0.106,46.3
2019-04-18 18:00:00,1019.642,0.0,98.5,0.102,44.52
2019-04-18 19:00:00,1019.417,0.0,100.0,0.168,42.37
2019-04-18 20:00:00,1019.861,0.0,100.0,28.01,42.12
2019-04-18 21:00:00,1019.861,0.0,100.0,28.22,41.69
2019-04-18 22:00:00,1019.609,0.01,100.0,28.42,41.45
2019-04-18 23:00:00,1018.979,0.0,100.0,28.22,41.14
2019-04-19 00:00:00,1018.474,0.0,100.0,28.42,41.26
2019-04-19 01:00:00,1017.844,0.0,100.0,28.42,40.89
2019-04-19 02:00:00,1017.214,0.0,100.0,28.42,41.08
2019-04-19 03:00:00,1016.71,0.01,100.0,28.42,41.14
2019-04-19 04:00:00,1016.332,0.0,100.0,28.42,42.37
2019-04-19 05:00:00,1015.953,0.0,100.0,28.55,41.82
